#sample	Num_CNVs	Num_Auto_Del	Num_Auto_Dup	Num_ChrX_Del	Num_ChrX_Dup	Len_CNVs	Len_Auto_Del	Len_Auto_Dup	Len_ChrX_Del	Len_ChrX_Dup	Chrm_aberration
NG_90953_BRAYS_g_Plate_20_aff_GenomeWideSNP_6_F05_83060	6	2	4	0	0	822636	38313	784323	0	0	
INGLE_39516_INGLE_g_Plate_No__27_GenomeWideSNP_6_C05_50770	2	0	2	0	0	277488	0	277488	0	0	
a520532_00_794284_012010_4067650_73916	6	1	4	1	0	1125827	13336	794649	317842	0	
CECAL_p_Sweden_Affy_Wave4_P14_GenomeWideSNP_6_E08_514738	4	2	2	0	0	523785	112256	411529	0	0	
6C_E12_BPDConsortium_092208	5	5	0	0	0	248947	248947	0	0	0	
14C_A06_BPDConsortium_092508	3	1	2	0	0	314219	18538	295681	0	0	
NAVAL_p_SwedSCZ_Batch1_Affy_6_GenomeWideSNP_6_C08_355536	3	1	2	0	0	74791	36203	38588	0	0	
BENCH_21726_BENCH_g_Plate_No__26_GenomeWideSNP_6_B06_49824	1	1	0	0	0	160311	160311	0	0	0	
SOAPY_p_ED_Grp3_SCZ_Affy_P3_GenomeWideSNP_6_A11_161632	4	2	2	0	0	383651	210656	172995	0	0	
HAPPY_p_SwedSCZ_Batch1_Affy_12_GenomeWideSNP_6_C12_361688	8	2	5	1	0	592723	78779	500420	13524	0	
a520532_00_794261_012010_4067650_72964	3	1	2	0	0	249252	39786	209466	0	0	
NG_83797_SURGE_g_Plate_6_GenomeWideSNP_6_H11_81230	6	2	4	0	0	557492	75540	481952	0	0	
131_1	4	1	2	1	0	80572	14403	52645	13524	0	
WEAVE_g_Plate_8_GenomeWideSNP_6_A06_58368	10	5	3	1	1	509408	114547	186534	185776	22551	
EXONS_p_ED_Grp3_SCZ_Affy_P7_GenomeWideSNP_6_C05_178270	4	2	2	0	0	568950	398279	170671	0	0	
PODGY_p_Sweden_Affy_Wave4_P5_GenomeWideSNP_6_E10_512708	4	2	2	0	0	167603	55448	112155	0	0	
LYRIC_g_Plate_10_GenomeWideSNP_6_B01_57522	13	8	5	0	0	587655	284005	303650	0	0	
67847_PEARL_g_Plate_No__42_GenomeWideSNP_6_B08_61766	8	3	4	1	0	2631384	115052	2437105	79227	0	
9C_C04_BPDConsortium_091108	3	2	1	0	0	150452	35801	114651	0	0	
NG_74072_GULFY_g_Gejman_Redo_1_GenomeWideSNP_6_H10_91574	2	2	0	0	0	110084	110084	0	0	0	
NG_74004_ROBOT_g_Plate_33_GenomeWideSNP_6_H11_94286	3	2	1	0	0	135484	87464	48020	0	0	
a520532_00_794309_022010_4067651_75208	4	0	4	0	0	1482162	0	1482162	0	0	
MOTET_g_GejKel_redo_plate1_GenomeWideSNP_6_E09_65588	1	1	0	0	0	14976	14976	0	0	0	
PODGY_p_Sweden_Affy_Wave4_P5_GenomeWideSNP_6_F11_512594	1	1	0	0	0	167088	167088	0	0	0	
1517BPR0652_20100921_GWS6	4	3	1	0	0	296194	241398	54796	0	0	
MOTHY_p_Dublin_SCZ_Grp3_AffyP5_GenomeWideSNP_6_G05_164868	1	1	0	0	0	37511	37511	0	0	0	
19C_G05_BPDConsortium_110408	5	1	3	0	1	431323	325728	94395	0	11200	
JIBED_p_Sweden_Affy_Wave4_P23_GenomeWideSNP_6_F05_519982	3	1	2	0	0	216976	12406	204570	0	0	
GW6_033009K_SS516_122568	2	1	1	0	0	37500	11513	25987	0	0	
45757_KECKS_g_Plate_No__40_GenomeWideSNP_6_C11_62958	4	4	0	0	0	114046	114046	0	0	0	
TAXED_p_Sweden_Affy_Wave4_P2_GenomeWideSNP_6_D06_509966	1	0	1	0	0	74264	0	74264	0	0	
NG_88891_SWIRL_g_Plate_26_aff_GenomeWideSNP_6_D04_86712	8	3	5	0	0	724950	98819	626131	0	0	
20C_A07_BPDConsortium_111008	8	1	3	2	2	238209	17658	75010	22039	123502	
HOSED_p_Sweden_Affy_Wave4_P20_GenomeWideSNP_6_F07_519384	5	2	3	0	0	1056904	30191	1026713	0	0	
NG_46568_GRIFT_g_Plate_28_aff_GenomeWideSNP_6_G02_86494	4	2	2	0	0	510914	238660	272254	0	0	
WOADS_p_Sweden_Affy_Wave4_P36_GenomeWideSNP_6_G03_522704	3	3	0	0	0	104735	104735	0	0	0	
NG_58839_ROBOT_g_Plate_33_GenomeWideSNP_6_H05_94274	7	5	2	0	0	738135	368027	370108	0	0	
a520532_00_798644_043010_4071875_01715	1	0	1	0	0	29899	0	29899	0	0	
a520532_00_791439_092009_4061268_14069	3	1	2	0	0	185109	64196	120913	0	0	
NG_80193_JIBER_g_Plate_04_aff_GenomeWideSNP_6_E04_82274	6	2	1	2	1	302611	136498	13634	46426	106053	
GAMPS_p_SwedSCZ_Batch1_Affy_14_GenomeWideSNP_6_A05_361434	4	2	2	0	0	279616	72102	207514	0	0	
a520532_00_791439_092009_4061268_14064	4	2	2	0	0	1707664	105791	1601873	0	0	
a520532_00_791439_092009_4061268_14065	7	1	6	0	0	690991	14445	676546	0	0	
a520532_00_791439_092009_4061268_14066	2	0	2	0	0	648672	0	648672	0	0	
a520532_00_791439_092009_4061268_14067	18	4	11	0	3	780455	282749	355068	0	142638	
138_1	9	3	2	1	3	490326	366492	35448	16633	71753	
RIYAL_41791_RIYAL_g_Plate_No__19_GenomeWideSNP_6_D12_46828	6	2	2	0	2	348746	54954	58132	0	235660	
NG_77029_KIRNS_g_Plate_25_aff_GenomeWideSNP_6_E05_85386	1	0	1	0	0	17192	0	17192	0	0	
CRAIG_BPDConsortium_082008_7C_C12	1	0	1	0	0	23100	0	23100	0	0	
VAGUS_g_Plate_24_GenomeWideSNP_6_D06_61426	4	4	0	0	0	69178	69178	0	0	0	
33920_PINES_g_Plate_No__43_GenomeWideSNP_6_A08_55326	2	0	2	0	0	115422	0	115422	0	0	
67146_KECKS_g_Plate_No__40_GenomeWideSNP_6_G02_63036	4	2	2	0	0	213673	91913	121760	0	0	
a520532_00_782545_033110_4069995_84777	5	4	1	0	0	96467	58438	38029	0	0	
NG_85590_MERKS_g_Plate_31_GenomeWideSNP_6_B04_93552	3	2	1	0	0	820127	118895	701232	0	0	
CRAVE_59987_CRAVE_g_Plate_No__25_GenomeWideSNP_6_H10_50284	6	1	5	0	0	946953	19469	927484	0	0	
EXONS_p_ED_Grp3_SCZ_Affy_P7_GenomeWideSNP_6_B12_178380	3	0	3	0	0	405907	0	405907	0	0	
GW6_120308K_SS307_120570	3	1	1	1	0	175402	12255	130877	32270	0	
JOYED_g_Plate_No__7_GenomeWideSNP_6_B11_46616	8	1	6	0	1	18989822	234379	18726887	0	28556	
KILIM_g_Plate_No__44_GenomeWideSNP_6_H01_63250	5	2	3	0	0	256501	171752	84749	0	0	
3C_C12_RB3_BPDConsotrium_011409	3	3	0	0	0	92697	92697	0	0	0	
TYING_p_Sweden_Affy_Wave4_P9_GenomeWideSNP_6_A11_513354	10	6	3	1	0	503903	282188	205480	16235	0	
76114_TREYS_g_Plate_No__20_GenomeWideSNP_6_B08_48104	3	1	2	0	0	99150	17178	81972	0	0	
MOTET_g_GejKel_redo_plate1_GenomeWideSNP_6_A07_65488	4	4	0	0	0	339181	339181	0	0	0	
1517BPR0241_20100915_GWS6	3	1	2	0	0	125234	13660	111574	0	0	
IDOLS_g_Plate_19_GenomeWideSNP_6_B06_60456	5	3	2	0	0	1227547	1201450	26097	0	0	
1517BPR0547_20101005_GWS6	1	0	0	1	0	12038	0	0	12038	0	
CLAVE_g_Plate_16_GenomeWideSNP_6_D07_59546	5	3	2	0	0	1145483	350195	795288	0	0	
NG_96261_ROBOT_g_Plate_33_GenomeWideSNP_6_E08_94208	6	4	2	0	0	360405	259272	101133	0	0	
GW6_090308K_SS63_114594	2	0	2	0	0	41887	0	41887	0	0	
a520532_00_796682_022010_4069417_80014	6	0	4	0	2	810624	0	224924	0	585700	
GW6_032310H_SS85_146248	3	3	0	0	0	110650	110650	0	0	0	
a520532_00_793366_012010_4067647_45461	3	1	2	0	0	185706	38082	147624	0	0	
a520532_00_793366_012010_4067647_45466	1	1	0	0	0	22941	22941	0	0	0	
DISCO_p_Sweden_Affy_Wave4_P31_GenomeWideSNP_6_H05_521818	7	2	3	2	0	577960	300388	234070	43502	0	
6C_A7_BPDConsortium_092208	1	1	0	0	0	21179	21179	0	0	0	
16607_OVULE_g_Plate_No__39_GenomeWideSNP_6_G11_51450	2	2	0	0	0	97339	97339	0	0	0	
WEAVE_g_Plate_8_GenomeWideSNP_6_D11_58454	5	2	3	0	0	340903	24722	316181	0	0	
THYME_g_Plate_No__18_GenomeWideSNP_6_F11_47200	7	4	2	0	1	1075876	887356	169927	0	18593	
NG_22162_GULFY_g_Gejman_Redo_1_GenomeWideSNP_6_E03_91488	7	2	5	0	0	1114266	71949	1042317	0	0	
DROOP_g_Plate_27_GenomeWideSNP_6_C02_63324	7	5	2	0	0	217190	140222	76968	0	0	
SORNS_g_Plate_30_GenomeWideSNP_6_G04_64080	6	4	2	0	0	429067	99405	329662	0	0	
a520532_00_783038_072009_4059636_74231	5	3	1	0	1	264310	122112	33925	0	108273	
LUSTY_g_Plate_9_GenomeWideSNP_6_D05_70702	3	2	1	0	0	196423	152425	43998	0	0	
a520532_00_783038_072009_4059636_74236	4	3	1	0	0	235888	220675	15213	0	0	
3C_E05_BPDConsortium_092408	1	0	1	0	0	67427	0	67427	0	0	
RIGOR_p_ED_Grp3_SCZ_Affy_P2_GenomeWideSNP_6_G09_161228	2	1	0	0	1	84692	59237	0	0	25455	
GW6_060210W_SS116_152387	5	4	1	0	0	227772	103344	124428	0	0	
95484_HOSTA_g_Plate_No__41_GenomeWideSNP_6_A05_62706	3	1	2	0	0	158275	70594	87681	0	0	
SCHWA_g_Plate_No__3_GenomeWideSNP_6_E03_54046	1	0	1	0	0	14740	0	14740	0	0	
PODGY_p_Sweden_Affy_Wave4_P5_GenomeWideSNP_6_F03_512626	3	0	3	0	0	102673	0	102673	0	0	
TREYS_14965_TREYS_g_Plate_No__20_GenomeWideSNP_6_H08_48116	6	5	1	0	0	357710	316882	40828	0	0	
9C_C11_BPDConsortium_091108	3	0	2	1	0	114255	0	89713	24542	0	
AHEAD_p_Cardiff_Grp4_Affy_P13_GenomeWideSNP_6_F03_170828	4	1	3	0	0	131530	51570	79960	0	0	
RAJAH_p_SwedSCZ_Batch1_Affy_11_GenomeWideSNP_6_B11_362238	5	3	2	0	0	800675	108566	692109	0	0	
DROPS_p_Sweden_Affy_Wave4_P13_GenomeWideSNP_6_F12_514568	3	2	1	0	0	75453	44991	30462	0	0	
COCOS_g_Plate_23_GenomeWideSNP_6_H04_60942	6	3	3	0	0	172401	104916	67485	0	0	
HOLED_p_ED_Grp3_SCZ_Affy_P5_GenomeWideSNP_6_E08_180340	2	0	2	0	0	103337	0	103337	0	0	
20C_H08_BPDConsortium_111008	4	3	1	0	0	188767	177616	11151	0	0	
20111205_06_GenomeWideSNP_6	2	0	2	0	0	120864	0	120864	0	0	
CORSE_48105_CORSE_g_Plate_No__16_GenomeWideSNP_6_C06_46346	4	2	2	0	0	232199	23367	208832	0	0	
23399_SAPID_g_Plate_No__9_GenomeWideSNP_6_H11_49316	4	2	2	0	0	288292	77710	210582	0	0	
EA08025_0650_02D_GenomeWideSNP_6_K5615	10	10	0	0	0	1001018	1001018	0	0	0	
FLIPS_g_Plate_No__10_GenomeWideSNP_6_E09_48510	5	1	4	0	0	764840	160793	604047	0	0	
CRAIG_BPDConsortium_080108_2C_A12	8	5	2	0	1	314492	235809	58329	0	20354	
NG_20444_QUIET_g_Plate_17_aff_GenomeWideSNP_6_H02_84360	6	3	3	0	0	473196	121659	351537	0	0	
CRAIG_BPDConsortium_080108_2C_A11	10	0	2	0	8	422399	0	120750	0	301649	
GRAPY_g_Plate_No__2_GenomeWideSNP_6_H04_53300	2	1	1	0	0	612417	17188	595229	0	0	
ERRED_g_Plate_7_GenomeWideSNP_6_A12_57116	10	6	4	0	0	304398	181253	123145	0	0	
NG_20488_HIRES_g_Plate_30_GenomeWideSNP_6_C02_93380	5	4	0	1	0	473801	122233	0	351568	0	
GAMPS_p_SwedSCZ_Batch1_Affy_14_GenomeWideSNP_6_B12_361472	3	2	1	0	0	122783	106677	16106	0	0	
SHAKO_p_SwedSCZ_Batch1_Affy_13_GenomeWideSNP_6_B11_362430	2	2	0	0	0	163573	163573	0	0	0	
AA1045_GENOMEWIDESNP_6	3	2	1	0	0	184728	162759	21969	0	0	
OBOLS_p_Sweden_Affy_Wave4_P30_GenomeWideSNP_6_D03_521616	2	1	1	0	0	97155	84556	12599	0	0	
MAYOR_p_Dublin_SCZ_Grp3_AffyP9_GenomeWideSNP_6_C02_184386	1	1	0	0	0	16216	16216	0	0	0	
65239_LOINS_g_Plate_No__35_GenomeWideSNP_6_D07_52750	6	3	3	0	0	300748	91852	208896	0	0	
NG_87158_SWIRL_g_Plate_26_aff_GenomeWideSNP_6_G04_86718	3	1	2	0	0	237239	13470	223769	0	0	
SHREW_p_Dublin_SCZ_Grp3_AffyP8_GenomeWideSNP_6_A09_165304	4	3	1	0	0	178493	146579	31914	0	0	
5C_C10_BPDConsortium_090408	10	1	4	0	5	4424467	37809	2423704	0	1962954	
BRAWS_p_SwedSCZ_Batch1_Affy_1_GenomeWideSNP_6_C07_353998	2	0	2	0	0	90041	0	90041	0	0	
FURLS_g_Plate_21_GenomeWideSNP_6_C09_60294	9	4	4	1	0	711733	182328	515342	14063	0	
EMEUS_g_Plate_No__24_GenomeWideSNP_6_E01_50326	3	3	0	0	0	310914	310914	0	0	0	
DHOTI_p_Cardiff_Grp4_Affy_P9_GenomeWideSNP_6_B07_185496	5	2	3	0	0	298893	100298	198595	0	0	
NG_46633_MIRED_g_Plate_9_aff_GenomeWideSNP_6_G10_85662	2	0	2	0	0	50188	0	50188	0	0	
NG_80280_PLAIN_g_Plate_23_GenomeWideSNP_6_B03_80706	1	1	0	0	0	271594	271594	0	0	0	
DROPS_p_Sweden_Affy_Wave4_P13_GenomeWideSNP_6_F08_514398	4	1	1	1	1	148283	17558	27277	10043	93405	
RAJAH_p_SwedSCZ_Batch1_Affy_11_GenomeWideSNP_6_F10_362332	6	4	2	0	0	265730	129352	136378	0	0	
a520532_00_793381_012010_4067647_44892	2	1	1	0	0	1112536	16305	1096231	0	0	
MASSE_p_Sweden_Affy_Wave4_P34_GenomeWideSNP_6_D11_522414	2	1	1	0	0	85029	17950	67079	0	0	
DUNKS_p_Sweden_Affy_Wave4_P1_GenomeWideSNP_6_E09_509914	4	2	2	0	0	794671	30461	764210	0	0	
BOTCH_p_Cardiff_Grp4_Affy_P3_GenomeWideSNP_6_F10_169702	6	2	4	0	0	386014	26644	359370	0	0	
APACE_p_Cardiff_Grp4_Affy_P11_GenomeWideSNP_6_E02_171002	3	3	0	0	0	112411	112411	0	0	0	
SALSA_p_SwedSCZ_Batch1_Affy_9_GenomeWideSNP_6_B02_355692	3	1	2	0	0	62847	14531	48316	0	0	
STORE_p_Sweden_Affy_Wave4_P4_GenomeWideSNP_6_H12_510360	1	1	0	0	0	20849	20849	0	0	0	
ISSUE_p_SwedSCZ_Batch1_Affy_8_GenomeWideSNP_6_G02_355236	5	1	4	0	0	791793	399881	391912	0	0	
THANE_p_Sweden_Affy_Wave4_P32_GenomeWideSNP_6_C11_522064	4	3	1	0	0	144536	123149	21387	0	0	
EATEN_p_Sweden_Affy_Wave4_P15_GenomeWideSNP_6_G08_514834	1	1	0	0	0	275490	275490	0	0	0	
16C_G01_BPDConsortium_100208	3	1	2	0	0	183547	26322	157225	0	0	
NG_23804_SWIRL_g_Plate_26_aff_GenomeWideSNP_6_D09_86792	1	0	1	0	0	23714	0	23714	0	0	
RIYAL_85008_RIYAL_g_Plate_No__19_GenomeWideSNP_6_D11_46812	4	1	3	0	0	345800	33015	312785	0	0	
a520532_00_796705_022010_4069417_80433	6	3	2	0	1	106204	57419	31793	0	16992	
a520532_00_798467_033110_4070010_94228	2	1	1	0	0	49085	21880	27205	0	0	
MOOLA_g_Plate_26_GenomeWideSNP_6_E06_61066	6	2	4	0	0	577097	27193	549904	0	0	
COCOS_g_Plate_23_GenomeWideSNP_6_D03_60844	4	3	1	0	0	96657	30574	66083	0	0	
VULGO_g_Plate_No__22_GenomeWideSNP_6_F09_47552	3	1	2	0	0	183395	106405	76990	0	0	
ADYTA_g_Plate_22_GenomeWideSNP_6_H04_59252	7	5	1	0	1	163988	94067	47773	0	22148	
PODGY_p_Sweden_Affy_Wave4_P5_GenomeWideSNP_6_B11_512546	3	2	1	0	0	363587	352855	10732	0	0	
MOOLA_g_Plate_26_GenomeWideSNP_6_G11_61124	5	3	2	0	0	357009	311067	45942	0	0	
CHIME_p_Cardiff_Grp4_Affy_P10_GenomeWideSNP_6_C09_169872	5	2	1	2	0	188517	101008	35435	52074	0	
HAPPY_p_SwedSCZ_Batch1_Affy_12_GenomeWideSNP_6_A10_361636	2	1	1	0	0	397254	17259	379995	0	0	
OP8142_GENOMEWIDESNP_6	8	2	6	0	0	676153	256559	419594	0	0	
MALTS_g_Plate_No__5_GenomeWideSNP_6_H07_61716	4	2	2	0	0	468815	425108	43707	0	0	
MINCE_p_SwedSCZ_Batch1_Affy_15_GenomeWideSNP_6_E03_361910	2	1	0	0	1	1632013	10062	0	0	1621951	
COOPS_g_GejKel_redo_plate4_GenomeWideSNP_6_C04_75666	7	3	4	0	0	597872	77667	520205	0	0	
PARGE_g_Plate_29_GenomeWideSNP_6_E07_63846	8	2	4	1	1	265158	45598	170262	27150	22148	
NG_33068_SPELT_g_Gejman_redo_2_GenomeWideSNP_6_H10_91382	8	5	3	0	0	342547	281514	61033	0	0	
19C_D12_BPDConsortium_110408	2	2	0	0	0	55618	55618	0	0	0	
TAXED_p_Sweden_Affy_Wave4_P2_GenomeWideSNP_6_H07_510022	2	2	0	0	0	32624	32624	0	0	0	
a520532_00_794954_012010_4067642_23110	2	1	1	0	0	508593	191430	317163	0	0	
GUANS_p_ED_Grp3_SCZ_Affy_P8_GenomeWideSNP_6_E07_161000	4	1	2	0	1	690154	10566	251805	0	427783	
SAPID_g_Plate_No__9_GenomeWideSNP_6_F09_49280	4	1	3	0	0	366670	132237	234433	0	0	
TWAES_g_Plate_No__8_GenomeWideSNP_6_E05_62216	4	2	1	0	1	173548	95229	38246	0	40073	
BOONS_g_Plate_17_GenomeWideSNP_6_E05_59374	8	4	4	0	0	420605	281367	139238	0	0	
a520532_00_797302_033110_4070006_20521	14	8	6	0	0	418598	315794	102804	0	0	
MUDDY_p_SwedSCZ_Batch1_Affy_3_GenomeWideSNP_6_F09_354650	3	2	1	0	0	159954	66505	93449	0	0	
SOAPY_p_ED_Grp3_SCZ_Affy_P3_GenomeWideSNP_6_C07_161572	2	0	1	1	0	893317	0	879793	13524	0	
NG_57607_HAMZA_g_Plate_21_aff_GenomeWideSNP_6_D09_83696	5	4	1	0	0	267121	224503	42618	0	0	
GLUGS_p_ED_Grp3_SCZ_Affy_P4_GenomeWideSNP_6_H09_160846	6	3	3	0	0	259633	214254	45379	0	0	
PERDU_g_Plate_No__30_GenomeWideSNP_6_C04_51138	4	1	2	0	1	297202	76239	186341	0	34622	
FREES_p_Sweden_Affy_Wave4_P3_GenomeWideSNP_6_A11_510234	3	1	2	0	0	116958	63904	53054	0	0	
PHLOX_p_Dublin_SCZ_Grp3_AffyP4_GenomeWideSNP_6_C02_165004	4	2	2	0	0	249178	33343	215835	0	0	
NG_80534_JENNY_g_Plate_15_aff_GenomeWideSNP_6_F09_81578	3	1	2	0	0	475466	11086	464380	0	0	
DUDES_p_Sweden_Affy_Wave4_P18_GenomeWideSNP_6_F11_515338	4	1	3	0	0	296898	109724	187174	0	0	
BIDES_g_Plate_No__32_GenomeWideSNP_6_D06_51966	9	5	4	0	0	1531066	606772	924294	0	0	
ROANS_p_Grp3_Redos_Plate1_GenomeWideSNP_6_H03_184604	5	1	4	0	0	293500	13767	279733	0	0	
JIBED_p_Sweden_Affy_Wave4_P23_GenomeWideSNP_6_B12_519938	5	1	3	1	0	480800	23313	205008	252479	0	
NAIVE_p_Sweden_Affy_Wave4_P26_GenomeWideSNP_6_G05_520844	6	3	2	0	1	1161928	156297	634120	0	371511	
DUNKS_p_Sweden_Affy_Wave4_P1_GenomeWideSNP_6_B12_509752	2	1	1	0	0	215199	74491	140708	0	0	
THYME_g_Plate_No__18_GenomeWideSNP_6_F08_47152	2	1	1	0	0	66743	12137	54606	0	0	
STAYS_g_Plate_No__1_GenomeWideSNP_6_G02_54226	3	3	0	0	0	261536	261536	0	0	0	
NG_50974_COTED_g_Plate_02_aff_GenomeWideSNP_6_F01_82036	3	3	0	0	0	142695	142695	0	0	0	
SQUEG_p_Cardiff_Trios_AffyP13_GenomeWideSNP_6_G06_505576	3	2	1	0	0	132282	85799	46483	0	0	
CHOMP_83512_CHOMP_g_Plate_No__15_GenomeWideSNP_6_E08_48302	4	2	2	0	0	274691	28320	246371	0	0	
BRAWS_p_SwedSCZ_Batch1_Affy_1_GenomeWideSNP_6_C08_354000	3	0	3	0	0	96994	0	96994	0	0	
NG_63341_LINKS_g_Plate_24_aff_GenomeWideSNP_6_H09_84280	5	2	3	0	0	549839	154490	395349	0	0	
a520532_00_781242_072009_4059635_68133	4	2	2	0	0	111082	37514	73568	0	0	
EATEN_p_Sweden_Affy_Wave4_P15_GenomeWideSNP_6_A04_514812	2	0	1	0	1	504524	0	94153	0	410371	
77006_SKALD_g_Plate_No__33_GenomeWideSNP_6_C08_52956	4	0	4	0	0	1416594	0	1416594	0	0	
RH5201_GENOMEWIDESNP_6	24	21	0	2	1	1733897	1567519	0	57627	108751	
NG_61498_ISTLE_g_Plate_10_aff_GenomeWideSNP_6_E10_83906	7	6	1	0	0	233638	166571	67067	0	0	
65598_OVULE_g_Plate_No__39_GenomeWideSNP_6_B08_51392	2	2	0	0	0	164308	164308	0	0	0	
FIBRE_p_Cardiff_Grp4_Affy_P1_GenomeWideSNP_6_E11_168116	3	2	1	0	0	308047	200480	107567	0	0	
LUSTY_g_Plate_9_GenomeWideSNP_6_F10_70760	8	6	2	0	0	564340	424334	140006	0	0	
NG_51911_TONIC_g_Plate_14_aff_GenomeWideSNP_6_A08_81744	3	2	0	1	0	113226	60838	0	52388	0	
PARGE_g_Plate_29_GenomeWideSNP_6_H03_63910	14	7	6	0	1	1003784	195593	615128	0	193063	
WEAVE_g_Plate_8_GenomeWideSNP_6_G09_58428	8	5	3	0	0	164363	84574	79789	0	0	
DUNKS_p_Sweden_Affy_Wave4_P1_GenomeWideSNP_6_H08_509832	5	1	3	1	0	736601	21708	680262	34631	0	
8C_C12_CP_A10_BPDConsortium_121608	6	2	3	1	0	717159	522098	72895	122166	0	
NG_39075_REBEL_g_Plate_8_aff_GenomeWideSNP_6_E05_85962	3	2	1	0	0	361061	79817	281244	0	0	
PHLOX_p_Dublin_SCZ_Grp3_AffyP4_GenomeWideSNP_6_H08_165110	3	1	2	0	0	238279	172622	65657	0	0	
a520532_00_794383_012010_4067650_70174	4	2	2	0	0	125675	30870	94805	0	0	
NG_15709_ALKYD_g_Plate_11_aff_GenomeWideSNP_6_G08_82918	3	1	2	0	0	646071	47673	598398	0	0	
SCUTA_p_Dublin_SCZ_Grp3_AffyP1_GenomeWideSNP_6_C02_161300	3	0	3	0	0	250708	0	250708	0	0	
a520532_00_798763_043010_4071877_16217	5	1	3	0	1	237727	36492	121224	0	80011	
a520532_00_798763_043010_4071877_16216	3	0	2	1	0	226564	0	87911	138653	0	
RAJAH_p_SwedSCZ_Batch1_Affy_11_GenomeWideSNP_6_G09_362354	16	11	3	2	0	1333456	981708	157533	194215	0	
ANNUL_g_Plate_No__13_GenomeWideSNP_6_F12_49712	5	4	1	0	0	141326	108841	32485	0	0	
LYSIS_p_Sweden_Affy_Wave4_P28_GenomeWideSNP_6_E04_521222	4	3	1	0	0	409198	78220	330978	0	0	
COVEN_p_Sweden_Affy_Wave4_P24_GenomeWideSNP_6_E04_520498	1	1	0	0	0	64747	64747	0	0	0	
FACET_p_Cardiff_Grp4_Affy_P12_GenomeWideSNP_6_F03_171212	5	2	3	0	0	528811	95575	433236	0	0	
RIGOR_p_ED_Grp3_SCZ_Affy_P2_GenomeWideSNP_6_A05_161152	3	2	0	0	1	70792	47165	0	0	23627	
THANE_p_Sweden_Affy_Wave4_P32_GenomeWideSNP_6_E03_522040	1	0	1	0	0	83537	0	83537	0	0	
a520532_00_798918_043010_4071878_32950	8	3	4	0	1	1624376	460397	1132312	0	31667	
a520532_00_798845_043010_4071877_11449	7	5	2	0	0	305434	273068	32366	0	0	
BASED_p_Cardiff_Grp4_Affy_P7_GenomeWideSNP_6_B08_169470	3	0	3	0	0	237299	0	237299	0	0	
PARGE_g_Plate_29_GenomeWideSNP_6_F05_63866	8	4	3	1	0	379726	75037	288529	16160	0	
a520532_00_791343_072009_4059643_06220	8	4	3	1	0	274230	124013	131912	18305	0	
STORE_p_Sweden_Affy_Wave4_P4_GenomeWideSNP_6_F09_510446	3	1	2	0	0	129972	87214	42758	0	0	
a520532_00_784743_033110_4069993_78187	12	9	3	0	0	412541	359394	53147	0	0	
a520532_00_791343_072009_4059643_06224	4	2	2	0	0	18921810	18416718	505092	0	0	
a520532_00_796418_022010_4069417_99165	3	1	1	0	1	144683	54060	75746	0	14877	
LIMEN_p_Dublin_SCZ_Grp3_AffyP6_GenomeWideSNP_6_B01_162822	6	0	5	1	0	375815	0	356183	19632	0	
COCOS_g_Plate_23_GenomeWideSNP_6_F01_60888	7	6	1	0	0	260790	221787	39003	0	0	
VULGO_g_Plate_No__22_GenomeWideSNP_6_H12_47604	6	3	3	0	0	171011	62876	108135	0	0	
NG_67758_SPOIL_g_Plate_16_GenomeWideSNP_6_H07_80974	2	1	1	0	0	28503	14863	13640	0	0	
MOTET_g_GejKel_redo_plate1_GenomeWideSNP_6_F08_65610	1	0	1	0	0	108136	0	108136	0	0	
MUDDY_p_SwedSCZ_Batch1_Affy_3_GenomeWideSNP_6_B05_354546	4	1	2	1	0	155044	37808	35736	81500	0	
DROVE_g_Plate_18_GenomeWideSNP_6_C04_59900	11	9	2	0	0	489939	342063	147876	0	0	
FACET_p_Cardiff_Grp4_Affy_P12_GenomeWideSNP_6_G11_171342	2	2	0	0	0	208969	208969	0	0	0	
DEALS_p_SwedSCZ_Batch1_Affy_5_GenomeWideSNP_6_A12_354152	3	0	2	1	0	359757	0	94606	265151	0	
29859_PINES_g_Plate_No__43_GenomeWideSNP_6_A03_55246	1	1	0	0	0	58361	58361	0	0	0	
DEALS_p_SwedSCZ_Batch1_Affy_5_GenomeWideSNP_6_C02_354180	5	3	2	0	0	178810	118021	60789	0	0	
PANSY_p_Dublin_SCZ_Grp3_AffyP12_GenomeWideSNP_6_H01_163838	2	1	1	0	0	324810	264755	60055	0	0	
NG_45916_HAMZA_g_Plate_21_aff_GenomeWideSNP_6_F11_83732	3	1	2	0	0	126396	53517	72879	0	0	
93953_PEARL_g_Plate_No__42_GenomeWideSNP_6_B10_61770	3	1	1	1	0	972139	58526	654553	259060	0	
VULGO_42426_VULGO_g_Plate_No__22_GenomeWideSNP_6_B02_47432	3	3	0	0	0	236605	236605	0	0	0	
NG_78212_SPOIL_g_Plate_16_GenomeWideSNP_6_H05_80942	8	5	2	1	0	389293	175277	86254	127762	0	
DRESS_p_Cardiff_Grp4_Affy_P5_GenomeWideSNP_6_H09_170074	5	2	2	0	1	746323	247822	46340	0	452161	
DROVE_g_Plate_18_GenomeWideSNP_6_B12_59892	9	6	2	1	0	322600	149131	155177	18292	0	
ARDOR_g_Plate_No__31_GenomeWideSNP_6_F04_51746	3	0	3	0	0	199108	0	199108	0	0	
